ram_type_ddr4,ram_type_ddr5,brand_acer,brand_asus,brand_hp,brand_msi,brand_lenovo,brand_dell,brand_lg,brand_gigabyte,brand_apple,brand_microsoft,ram_amount,storage_amount,screen_size,screen_refresh_rate,screen_brightness,battery_capacity,battery_cells,weight,width,depth,height,warranty,multithread_rating,no_gpu,avg_g3d_mark,screen_area,price
0,1,0,0,0,1,0,0,0,0,0,0,16.0,1024.0,16.0,165.0,333.93700787401576,65.0,4.0,2.3,34.12859174001355,23.47413676371022,1.9086865267433988,24.0,37650,0,14433.0,2304000,30890000
0,1,0,0,1,0,0,0,0,0,0,0,16.0,1024.0,14.0,120.0,400.0,71.0,6.0,1.64,34.12859174001355,23.47413676371022,1.9086865267433988,12.0,25166,0,17659.0,5184000,53990000
0,1,0,0,0,1,0,0,0,0,0,0,16.0,1024.0,16.0,144.0,333.93700787401576,65.0,4.0,2.3,34.12859174001355,23.47413676371022,1.9086865267433988,24.0,37650,0,14433.0,2304000,29990000
0,0,0,0,0,0,0,0,0,0,1,0,16.0,256.0,15.3,109.85918854415274,333.93700787401576,66.5,3.4486133768352367,1.73002053915276,34.12859174001355,23.47413676371022,1.9086865267433988,12.0,19226,1,2684.0,5368320,24790000
0,0,0,0,0,0,0,0,0,0,1,0,16.0,542.9320083682009,14.2,120.0,333.93700787401576,72.4,3.4486133768352367,1.55,31.26,22.12,4.0,12.0,24380,1,2684.0,5939136,37790000
0,0,0,0,0,0,0,0,0,0,1,0,16.0,256.0,13.6,60.0,333.93700787401576,66.5,3.4486133768352367,1.73002053915276,34.12859174001355,23.47413676371022,1.9086865267433988,12.0,15577,1,2684.0,4208640,19490000
0,0,0,0,0,0,0,0,0,0,1,0,16.0,256.0,15.3,109.85918854415274,333.93700787401576,66.5,3.4486133768352367,1.73002053915276,34.12859174001355,23.47413676371022,1.9086865267433988,12.0,19226,1,2684.0,5368320,29590000
0,0,0,0,0,0,0,0,0,0,1,0,16.0,256.0,15.3,109.85918854415274,333.93700787401576,66.5,3.4486133768352367,1.73002053915276,34.12859174001355,23.47413676371022,1.9086865267433988,12.0,19226,1,2684.0,5368320,29590000
0,0,0,0,0,0,0,0,0,0,1,0,16.0,256.0,13.6,60.0,333.93700787401576,66.5,3.4486133768352367,1.73002053915276,34.12859174001355,23.47413676371022,1.9086865267433988,12.0,15577,1,2684.0,4208640,19390000
0,0,0,0,0,0,0,0,0,0,1,0,16.0,512.0,15.3,109.85918854415274,333.93700787401576,66.5,3.4486133768352367,1.73002053915276,34.12859174001355,23.47413676371022,1.9086865267433988,12.0,19226,1,2684.0,5368320,29790000
1,0,0,1,0,0,0,0,0,0,0,0,4.0,1024.0,15.6,109.85918854415274,333.93700787401576,37.0,2.0,1.7,35.7,23.0,1.9,18.50865671641791,3794,1,2684.0,2073600,11790000
1,0,0,0,1,0,0,0,0,0,0,0,16.0,512.0,15.6,109.85918854415274,333.93700787401576,70.07,4.0,2.34,35.7,25.5,2.35,12.0,22638,0,14433.0,2073600,21990000
1,0,0,0,1,0,0,0,0,0,0,0,16.0,512.0,14.0,109.85918854415274,333.93700787401576,41.04,3.0,1.41,32.37,21.5,1.79,12.0,14790,1,2684.0,2073600,18790000
0,1,0,0,0,1,0,0,0,0,0,0,16.0,512.0,15.6,144.0,333.93700787401576,53.5,3.0,1.98,35.94,25.03,2.29,24.0,24801,0,9454.0,2073600,19590000
1,0,0,1,0,0,0,0,0,0,0,0,16.0,512.0,15.6,109.85918854415274,333.93700787401576,42.0,3.0,1.7,35.97,23.25,1.79,24.0,14695,1,2684.0,2073600,13990000
1,0,0,0,0,0,1,0,0,0,0,0,16.0,542.9320083682009,14.0,60.0,333.93700787401576,58.290638675340034,3.4486133768352367,1.43,32.42,21.52,1.99,24.0,14790,1,2684.0,2073600,17590000
1,0,0,0,1,0,0,0,0,0,0,0,16.0,512.0,14.0,109.85918854415274,333.93700787401576,43.3,3.0,1.492,32.2,21.0,1.99,12.0,16540,1,2684.0,2073600,19990000
1,0,0,0,1,0,0,0,0,0,0,0,8.0,512.0,15.6,109.85918854415274,333.93700787401576,52.5,3.0,2.22,35.7,25.5,2.35,12.0,18362,0,7690.0,2073600,17990000
0,1,1,0,0,0,0,0,0,0,0,0,16.0,512.0,15.6,109.85918854415274,333.93700787401576,50.0,3.0,1.7,36.29,23.75,1.8,12.0,14695,1,2684.0,2073600,14990000
1,0,0,0,1,0,0,0,0,0,0,0,16.0,512.0,15.6,109.85918854415274,333.93700787401576,41.04,3.0,1.641,36.0,23.6,1.86,12.0,12148,1,2684.0,2073600,11990000
1,0,0,0,1,0,0,0,0,0,0,0,16.0,512.0,14.0,109.85918854415274,333.93700787401576,43.0,3.0,1.51,32.2,21.0,1.99,12.0,14790,1,2684.0,2073600,23990000
0,1,0,1,0,0,0,0,0,0,0,0,8.0,256.0,14.0,60.0,333.93700787401576,42.0,3.0,1.4,32.45,21.44,1.97,24.0,12148,1,2684.0,2073600,9990000
0,1,0,0,1,0,0,0,0,0,0,0,16.0,1024.0,14.0,109.85918854415274,333.93700787401576,59.16,3.0,1.36,31.34,21.89,1.69,12.0,17469,1,2684.0,5184000,29990000
0,1,1,0,0,0,0,0,0,0,0,0,16.0,512.0,14.0,60.0,333.93700787401576,50.0,3.0,1.54,31.88,22.55,1.8,12.0,14695,1,2684.0,2304000,13590000
1,0,0,0,1,0,0,0,0,0,0,0,16.0,1024.0,15.6,60.0,333.93700787401576,70.07,4.0,2.34,35.7,25.5,2.35,12.0,22638,0,14433.0,2073600,22990000
1,0,0,0,1,0,0,0,0,0,0,0,16.0,512.0,15.6,109.85918854415274,333.93700787401576,41.04,3.0,1.73,36.02,23.4,1.8,12.0,14695,0,4537.0,2073600,17990000
1,0,0,0,1,0,0,0,0,0,0,0,8.0,512.0,14.0,109.85918854415274,333.93700787401576,41.04,3.0,1.38,32.37,21.5,1.79,12.0,12148,1,2684.0,2073600,9790000
1,0,0,1,0,0,0,0,0,0,0,0,16.0,512.0,14.0,109.85918854415274,333.93700787401576,50.0,3.0,1.6,31.71,22.2,1.9,24.0,22638,1,2684.0,5184000,16990000
0,1,0,1,0,0,0,0,0,0,0,0,8.0,256.0,15.6,60.0,333.93700787401576,50.0,3.0,1.62,35.95,23.22,1.99,24.0,12148,1,2684.0,2073600,9990000
0,1,0,0,1,0,0,0,0,0,0,0,32.0,512.0,14.0,109.85918854415274,333.93700787401576,59.16,3.0,1.384,31.34,21.89,1.69,12.0,16772,1,2684.0,5184000,31990000
0,1,0,1,0,0,0,0,0,0,0,0,16.0,512.0,15.6,60.0,333.93700787401576,42.0,3.0,1.63,36.03,23.25,1.79,24.0,9201,1,2684.0,2073600,11990000
1,0,0,0,0,0,0,1,0,0,0,0,8.0,512.0,15.6,109.85918854415274,333.93700787401576,41.0,3.0,1.63,36.6,22.8,1.8,12.0,14695,0,4537.0,2073600,16990000
1,0,0,0,1,0,0,0,0,0,0,0,16.0,512.0,14.0,109.85918854415274,333.93700787401576,43.3,3.0,1.54,32.2,21.0,1.99,12.0,14695,1,2684.0,2073600,20990000
1,0,0,0,1,0,0,0,0,0,0,0,16.0,512.0,15.6,109.85918854415274,333.93700787401576,41.0,3.0,1.59,35.98,23.6,1.86,12.0,18541,1,2684.0,2073600,15590000
1,0,0,0,1,0,0,0,0,0,0,0,8.0,512.0,14.0,109.85918854415274,333.93700787401576,41.04,3.0,1.4,32.37,21.5,1.79,12.0,14695,1,2684.0,2073600,13990000
0,1,0,0,1,0,0,0,0,0,0,0,32.0,512.0,16.1,144.0,333.93700787401576,70.07,4.0,2.323,36.9,25.94,2.39,12.0,28919,0,9454.0,2073600,26990000
0,1,0,0,0,1,0,0,0,0,0,0,8.0,512.0,15.6,109.85918854415274,333.93700787401576,53.5,3.0,2.25,35.9,25.9,2.49,24.0,24801,0,14433.0,2073600,32990000
1,0,0,0,1,0,0,0,0,0,0,0,8.0,512.0,15.6,109.85918854415274,333.93700787401576,41.04,3.0,1.719,35.8,24.2,1.99,12.0,10834,1,2684.0,2073600,9990000
1,0,0,0,1,0,0,0,0,0,0,0,16.0,512.0,14.0,109.85918854415274,333.93700787401576,43.3,3.0,1.495,32.2,21.0,1.99,12.0,15817,1,2684.0,2073600,23990000
1,0,0,0,0,0,0,1,0,0,0,0,16.0,512.0,15.6,120.0,333.93700787401576,41.0,3.0,1.65,35.8,23.5,1.75,12.0,13409,1,2684.0,2304000,16490000
0,1,0,1,0,0,0,0,0,0,0,0,16.0,512.0,14.0,109.85918854415274,333.93700787401576,42.0,3.0,1.39,32.45,21.39,1.79,24.0,9201,1,2684.0,2073600,11990000
0,1,0,0,1,0,0,0,0,0,0,0,16.0,512.0,16.1,144.0,333.93700787401576,70.07,4.0,2.321,36.9,25.94,2.39,12.0,22638,0,9454.0,2073600,23990000
1,0,0,0,1,0,0,0,0,0,0,0,16.0,512.0,14.0,109.85918854415274,333.93700787401576,41.04,3.0,1.4,32.37,21.5,1.79,12.0,14695,1,2684.0,2304000,15990000
0,1,0,0,0,0,0,0,0,1,0,0,16.0,512.0,16.0,165.0,333.93700787401576,76.1,4.0,2.204,35.83,26.25,2.3,24.0,24801,0,14433.0,2304000,24590000
0,1,1,0,0,0,0,0,0,0,0,0,16.0,1024.0,15.6,60.0,333.93700787401576,50.0,3.0,1.7,36.29,23.75,1.8,12.0,14790,1,2684.0,2073600,16990000
1,0,0,0,0,0,0,1,0,0,0,0,16.0,1024.0,15.6,120.0,333.93700787401576,54.0,4.0,1.67,35.85,23.56,1.9,12.0,14790,1,2684.0,2073600,21990000
1,0,0,0,1,0,0,0,0,0,0,0,16.0,512.0,15.6,109.85918854415274,333.93700787401576,41.04,3.0,1.74,36.02,23.4,1.8,12.0,14790,0,4537.0,2073600,20990000
0,1,0,0,1,0,0,0,0,0,0,0,32.0,512.0,16.1,144.0,333.93700787401576,70.07,4.0,2.326,36.9,25.94,2.39,12.0,28919,0,9454.0,2073600,26990000
1,0,0,0,1,0,0,0,0,0,0,0,8.0,512.0,15.6,109.85918854415274,333.93700787401576,41.0,3.0,1.74,36.02,23.4,1.79,12.0,14695,1,2684.0,2073600,13990000
1,0,0,0,1,0,0,0,0,0,0,0,16.0,512.0,14.0,109.85918854415274,333.93700787401576,41.04,3.0,1.398,32.4,21.5,1.79,12.0,16540,1,2684.0,2073600,16990000
0,1,0,1,0,0,0,0,0,0,0,0,16.0,512.0,14.0,109.85918854415274,333.93700787401576,42.0,3.0,1.39,32.45,21.39,1.79,24.0,9201,1,2684.0,2073600,11990000
0,1,0,0,1,0,0,0,0,0,0,0,32.0,512.0,16.1,144.0,333.93700787401576,70.07,4.0,2.321,36.9,25.94,2.39,12.0,22638,0,9454.0,2073600,24990000
0,1,0,0,0,0,0,1,0,0,0,0,8.0,512.0,14.0,109.85918854415274,333.93700787401576,54.0,4.0,1.62,31.4,22.66,1.75,12.0,14695,1,2684.0,2304000,20990000
1,0,1,0,0,0,0,0,0,0,0,0,8.0,512.0,15.6,109.85918854415274,333.93700787401576,57.5,4.0,2.5,36.04,27.11,2.59,12.0,21059,0,9454.0,2073600,14990000
1,0,0,0,1,0,0,0,0,0,0,0,16.0,512.0,15.6,109.85918854415274,333.93700787401576,41.0,3.0,1.74,36.02,23.4,1.79,12.0,14695,1,2684.0,2073600,14790000
0,1,0,0,0,0,0,1,0,0,0,0,16.0,512.0,14.0,60.0,333.93700787401576,42.0,3.4486133768352367,1.5,32.22,21.94,1.93,12.0,14695,1,2684.0,2073600,17990000
1,0,0,0,0,1,0,0,0,0,0,0,8.0,542.9320083682009,14.0,60.0,333.93700787401576,46.8,3.0,1.5,32.39,21.72,1.99,24.0,14695,1,2684.0,2073600,13590000
0,1,0,0,0,0,1,0,0,0,0,0,16.0,512.0,14.0,109.85918854415274,300.0,60.0,3.4486133768352367,1.4,31.44,22.21,1.79,36.0,18362,1,2684.0,2304000,15990000
1,0,0,0,1,0,0,0,0,0,0,0,8.0,512.0,15.6,109.85918854415274,250.0,41.0,3.0,1.6,35.98,23.6,1.86,12.0,15754,1,2684.0,2073600,13490000
1,0,0,0,0,0,0,1,0,0,0,0,8.0,512.0,15.6,120.0,250.0,41.0,3.0,1.7,35.85,23.49,1.75,12.0,13370,1,2684.0,2073600,15990000
1,0,1,0,0,0,0,0,0,0,0,0,16.0,512.0,15.6,60.0,300.0,58.0,3.0,1.7,35.86,23.27,1.9,12.0,15837,1,2684.0,2073600,12490000
1,0,0,1,0,0,0,0,0,0,0,0,16.0,512.0,14.0,60.0,300.0,42.0,3.0,1.6,31.71,22.2,1.99,24.0,18362,1,2684.0,2304000,15390000
0,1,0,0,0,1,0,0,0,0,0,0,8.0,512.0,15.6,109.85918854415274,333.93700787401576,53.0,3.0,2.0,35.94,25.03,2.29,24.0,18362,0,9454.0,2073600,17990000
1,0,0,0,1,0,0,0,0,0,0,0,8.0,512.0,15.6,60.0,250.0,41.0,3.0,1.6,35.98,23.6,1.86,12.0,13409,1,2684.0,2073600,15590000
0,1,0,1,0,0,0,0,0,0,0,0,16.0,512.0,14.0,60.0,333.93700787401576,42.0,3.0,1.38,32.55,21.39,1.79,24.0,9201,1,2684.0,2073600,12490000
0,1,1,0,0,0,0,0,0,0,0,0,16.0,512.0,15.6,60.0,250.0,50.0,3.0,1.7,36.29,23.75,1.8,24.0,24801,1,2684.0,2073600,16390000
1,0,0,0,0,0,0,1,0,0,0,0,8.0,512.0,15.6,120.0,250.0,41.0,3.0,1.66,35.8,23.56,1.9,12.0,13370,1,2684.0,2073600,13490000
0,1,0,0,0,0,1,0,0,0,0,0,16.0,512.0,15.3,60.0,300.0,60.0,3.4486133768352367,1.6,34.34,23.95,1.79,24.0,24801,1,2684.0,2304000,17990000
1,0,0,0,0,1,0,0,0,0,0,0,8.0,512.0,15.6,60.0,333.93700787401576,45.0,3.0,1.7,35.89,23.59,1.99,24.0,14695,1,2684.0,2073600,18990000
0,1,0,0,0,0,1,0,0,0,0,0,12.0,512.0,15.6,144.0,300.0,60.0,4.0,2.4,36.0,26.3,3.0,36.0,25543,0,9454.0,2073600,23990000
1,0,0,1,0,0,0,0,0,0,0,0,8.0,512.0,14.0,60.0,250.0,42.0,3.0,1.4,32.49,21.39,1.79,24.0,12148,1,2684.0,2073600,11890000
1,0,0,1,0,0,0,0,0,0,0,0,16.0,512.0,15.6,60.0,250.0,42.0,3.0,1.7,35.97,23.25,1.99,24.0,24801,1,2684.0,2073600,17490000
1,0,0,0,1,0,0,0,0,0,0,0,16.0,512.0,14.0,109.85918854415274,333.93700787401576,41.0,3.0,1.4,32.4,22.59,1.99,12.0,13370,1,2684.0,2073600,14490000
1,0,0,0,1,0,0,0,0,0,0,0,8.0,512.0,15.6,60.0,250.0,41.0,3.0,1.6,35.98,23.6,1.86,12.0,14790,1,2684.0,2073600,18990000
0,1,0,0,1,0,0,0,0,0,0,0,8.0,512.0,16.1,165.0,300.0,70.0,4.0,2.3,36.9,25.94,2.29,12.0,30490,0,9454.0,2073600,21890000
0,1,1,0,0,0,0,0,0,0,0,0,8.0,512.0,15.6,144.0,333.93700787401576,54.0,4.0,2.1,36.23,23.99,2.69,24.0,18362,0,7690.0,2073600,27990000
0,1,0,0,0,0,0,1,0,0,0,0,8.0,512.0,14.0,60.0,250.0,42.0,3.0,1.5,32.22,21.94,1.93,12.0,14695,1,2684.0,2073600,18490000
1,0,0,0,0,0,0,1,0,0,0,0,8.0,512.0,15.6,120.0,333.93700787401576,41.0,3.0,1.6,35.85,23.56,1.9,12.0,13409,1,2684.0,2073600,17490000
0,1,0,0,0,0,1,0,0,0,0,0,24.0,512.0,14.0,109.85918854415274,300.0,60.0,3.4486133768352367,1.4,31.44,22.21,1.79,24.0,18379,1,2684.0,2304000,14990000
0,1,0,0,0,0,1,0,0,0,0,0,16.0,512.0,14.0,109.85918854415274,300.0,60.0,3.4486133768352367,1.4,31.44,22.21,1.79,24.0,18379,1,2684.0,2304000,13990000
0,1,0,0,0,0,1,0,0,0,0,0,16.0,512.0,15.3,60.0,300.0,50.0,3.4486133768352367,1.6,34.34,23.95,1.79,24.0,23868,1,2684.0,2304000,18990000
0,1,0,0,0,0,1,0,0,0,0,0,24.0,512.0,15.3,60.0,300.0,50.0,3.4486133768352367,1.6,34.34,23.95,1.79,24.0,23868,1,2684.0,2304000,16990000
0,1,0,0,1,0,0,0,0,0,0,0,8.0,512.0,15.6,109.85918854415274,250.0,41.0,3.0,1.6,35.98,23.6,1.86,12.0,14790,1,2684.0,2073600,19190000
0,1,0,1,0,0,0,0,0,0,0,0,16.0,512.0,14.0,60.0,333.93700787401576,42.0,3.0,1.38,32.55,21.39,1.79,24.0,9201,1,2684.0,2073600,12490000
0,1,0,0,0,0,1,0,0,0,0,0,32.0,1024.0,14.0,109.85918854415274,1100.0,70.0,3.4486133768352367,1.4,31.7,22.8,1.54,36.0,19981,1,2684.0,5184000,37990000
0,1,0,0,0,1,0,0,0,0,0,0,32.0,2048.0,13.3,109.85918854415274,333.93700787401576,75.0,4.0,1.0,29.9,21.0,1.69,24.0,19542,1,2684.0,5184000,45990000
0,1,0,0,0,1,0,0,0,0,0,0,16.0,512.0,15.6,144.0,333.93700787401576,53.0,3.0,2.0,35.94,25.03,2.29,24.0,18362,0,9454.0,2073600,18990000
0,1,0,0,0,1,0,0,0,0,0,0,16.0,512.0,15.6,144.0,333.93700787401576,53.0,3.0,2.0,35.94,25.03,2.29,24.0,24801,0,14433.0,2073600,25990000
0,1,1,0,0,0,0,0,0,0,0,0,16.0,512.0,15.6,165.0,300.0,57.0,4.0,2.1,36.23,23.99,2.35,24.0,18718,0,14433.0,2073600,22290000
1,0,0,0,1,0,0,0,0,0,0,0,8.0,512.0,15.6,109.85918854415274,250.0,41.0,3.0,1.5,35.98,23.6,1.86,12.0,15754,1,2684.0,2073600,13490000
0,1,0,0,1,0,0,0,0,0,0,0,32.0,1024.0,14.0,120.0,400.0,68.0,6.0,1.4,31.39,21.99,1.47,12.0,19981,1,2684.0,4096000,55490000
1,0,0,0,0,0,0,1,0,0,0,0,16.0,512.0,15.6,120.0,333.93700787401576,41.0,3.0,1.6,35.85,23.56,1.9,12.0,13409,1,2684.0,2073600,17490000
0,1,0,0,0,1,0,0,0,0,0,0,16.0,512.0,15.6,144.0,333.93700787401576,53.0,3.0,2.0,35.94,25.03,2.29,24.0,24801,0,9454.0,2073600,27990000
0,1,0,0,1,0,0,0,0,0,0,0,32.0,512.0,14.0,109.85918854415274,333.93700787401576,59.0,3.0,1.5,31.3,21.85,1.46,12.0,19981,1,2684.0,2304000,33490000
0,1,0,0,0,0,0,1,0,0,0,0,8.0,1024.0,16.0,120.0,300.0,41.0,3.0,2.0,35.73,25.06,1.82,12.0,16540,1,2684.0,2304000,24790000
0,1,0,0,0,0,0,1,0,0,0,0,16.0,1024.0,16.0,60.0,300.0,64.0,4.0,1.9,35.68,25.06,1.7,12.0,19151,1,2684.0,4096000,18990000
1,0,0,0,0,0,0,1,0,0,0,0,16.0,512.0,15.6,120.0,250.0,54.0,4.0,1.6,35.85,23.56,1.9,12.0,14790,1,2684.0,2073600,20990000
0,1,0,0,0,0,0,1,0,0,0,0,8.0,1024.0,16.0,60.0,300.0,41.0,3.0,2.0,35.73,25.06,1.82,12.0,15817,1,2684.0,2304000,26490000
1,0,0,0,0,0,0,1,0,0,0,0,16.0,1024.0,15.6,120.0,250.0,54.0,4.0,1.6,35.85,23.56,1.9,12.0,14790,1,2684.0,2073600,21990000
0,1,1,0,0,0,0,0,0,0,0,0,16.0,512.0,16.0,60.0,350.0,53.0,3.4486133768352367,1.6,35.97,25.32,1.79,24.0,25166,1,2684.0,2304000,18990000
0,1,1,0,0,0,0,0,0,0,0,0,16.0,512.0,14.0,60.0,300.0,55.0,3.0,1.5,31.36,22.73,1.75,24.0,22144,1,2684.0,2304000,16790000
1,0,0,0,0,1,0,0,0,0,0,0,8.0,512.0,15.6,60.0,333.93700787401576,46.0,3.0,1.7,35.89,23.59,1.99,24.0,13409,1,2684.0,2073600,13790000
1,0,0,0,0,0,0,1,0,0,0,0,16.0,1024.0,15.6,120.0,250.0,54.0,4.0,1.6,35.85,23.56,1.9,12.0,14790,1,2684.0,2073600,21990000
0,1,1,0,0,0,0,0,0,0,0,0,16.0,512.0,14.0,60.0,300.0,55.0,3.0,1.5,31.36,22.73,1.75,24.0,25166,1,2684.0,2304000,19790000
0,1,0,0,0,0,1,0,0,0,0,0,8.0,1024.0,15.6,144.0,300.0,60.0,3.4486133768352367,2.4,35.99,25.87,2.39,24.0,11781,0,9454.0,2073600,21990000
0,1,0,0,0,0,1,0,0,0,0,0,8.0,512.0,15.6,144.0,300.0,60.0,3.4486133768352367,2.4,35.99,25.87,2.39,24.0,11781,0,9454.0,2073600,20990000
1,0,1,0,0,0,0,0,0,0,0,0,16.0,512.0,15.6,60.0,250.0,58.0,3.0,1.7,35.86,23.27,1.9,12.0,18541,1,2684.0,2073600,13990000
1,0,0,0,0,0,0,1,0,0,0,0,16.0,1024.0,15.6,120.0,250.0,41.0,3.0,1.6,35.85,23.56,1.9,12.0,18541,1,2684.0,2073600,17490000
0,1,0,0,0,0,0,1,0,0,0,0,8.0,512.0,14.0,60.0,250.0,42.0,3.0,1.4,32.14,21.2,2.1,12.0,16772,1,2684.0,2073600,29490000
0,1,0,0,0,0,1,0,0,0,0,0,32.0,1024.0,14.0,120.0,500.0,70.0,3.4486133768352367,1.2,31.2,21.93,1.39,36.0,19981,1,2684.0,5184000,35990000
0,1,0,0,0,0,1,0,0,0,0,0,32.0,1024.0,14.0,60.0,400.0,65.0,3.4486133768352367,1.4,31.2,22.1,1.49,36.0,25166,1,2684.0,2304000,28990000
0,1,0,0,0,0,1,0,0,0,0,0,16.0,1024.0,14.0,60.0,400.0,65.0,3.4486133768352367,1.4,31.2,22.1,1.49,36.0,22144,1,2684.0,2304000,24990000
1,0,0,0,0,0,0,1,0,0,0,0,16.0,512.0,15.6,120.0,250.0,41.0,3.0,1.6,35.85,23.56,1.9,12.0,14790,1,2684.0,2073600,20990000
1,0,0,0,0,0,0,1,0,0,0,0,16.0,512.0,15.6,120.0,250.0,41.0,3.0,1.6,35.85,23.56,1.9,12.0,13409,1,2684.0,2073600,17490000
1,0,0,0,0,0,0,1,0,0,0,0,8.0,512.0,15.6,120.0,333.93700787401576,41.0,3.0,1.6,35.85,23.56,1.9,12.0,13409,1,2684.0,2073600,17490000
0,1,0,0,0,0,1,0,0,0,0,0,32.0,1024.0,15.3,120.0,500.0,80.0,3.4486133768352367,1.4,33.95,22.85,1.29,36.0,19981,1,2684.0,5184000,54390000
0,1,0,0,0,0,1,0,0,0,0,0,32.0,1024.0,14.0,120.0,500.0,55.0,3.4486133768352367,1.2,31.18,21.23,1.72,36.0,19930,1,2684.0,5184000,48490000
0,1,0,0,0,0,1,0,0,0,0,0,32.0,1024.0,14.0,60.0,400.0,55.0,3.4486133768352367,1.2,31.18,21.23,1.72,36.0,19930,1,2684.0,2304000,44690000
0,1,0,0,0,0,1,0,0,0,0,0,16.0,1024.0,14.0,60.0,400.0,55.0,3.4486133768352367,1.2,31.18,21.23,1.72,36.0,19151,1,2684.0,2304000,42690000
0,1,0,0,0,0,1,0,0,0,0,0,32.0,1024.0,15.3,120.0,500.0,80.0,3.4486133768352367,1.4,33.95,22.85,1.29,36.0,19981,1,2684.0,5184000,53090000
1,0,0,0,0,0,0,1,0,0,0,0,16.0,512.0,15.6,120.0,250.0,41.0,3.0,1.6,35.85,23.56,1.9,12.0,15941,1,2684.0,2073600,15990000
0,1,0,0,0,0,1,0,0,0,0,0,32.0,1024.0,15.3,120.0,500.0,80.0,3.4486133768352367,1.4,33.95,22.85,1.29,36.0,19930,1,2684.0,5184000,46990000
0,1,0,0,0,0,1,0,0,0,0,0,16.0,1024.0,15.3,120.0,500.0,80.0,3.4486133768352367,1.4,33.95,22.85,1.29,36.0,19151,1,2684.0,5184000,45190000
0,1,0,1,0,0,0,0,0,0,0,0,16.0,512.0,15.6,60.0,250.0,42.0,3.0,1.6,36.03,23.25,1.79,24.0,9201,1,2684.0,2073600,12890000
1,0,0,0,0,1,0,0,0,0,0,0,8.0,512.0,14.0,60.0,333.93700787401576,46.0,3.0,1.5,32.39,21.72,1.99,24.0,13409,1,2684.0,2073600,13790000
0,1,0,1,0,0,0,0,0,0,0,0,16.0,512.0,14.0,60.0,300.0,70.0,4.0,1.35,31.52,22.34,1.79,24.0,24801,1,2684.0,2304000,20490000
0,1,1,0,0,0,0,0,0,0,0,0,16.0,512.0,15.6,180.0,300.0,57.0,4.0,2.1,36.23,23.99,2.35,24.0,18379,0,14433.0,2073600,23990000
1,0,0,0,1,0,0,0,0,0,0,0,8.0,1024.0,14.0,109.85918854415274,333.93700787401576,41.0,3.0,1.4,32.4,21.5,1.79,12.0,16540,1,2684.0,2073600,16790000
0,1,0,0,1,0,0,0,0,0,0,0,16.0,1024.0,14.0,120.0,333.93700787401576,59.0,3.0,1.4,31.34,21.89,1.69,12.0,16772,1,2684.0,5184000,32990000
1,0,0,0,1,0,0,0,0,0,0,0,16.0,512.0,15.6,144.0,333.93700787401576,52.0,3.0,2.2,35.8,25.5,2.35,12.0,18362,0,9454.0,2073600,21690000
1,0,0,0,1,0,0,0,0,0,0,0,8.0,1024.0,14.0,109.85918854415274,333.93700787401576,41.0,3.0,1.4,32.4,21.5,1.79,12.0,15817,1,2684.0,2073600,21990000
0,1,0,0,1,0,0,0,0,0,0,0,16.0,512.0,14.0,109.85918854415274,300.0,56.0,3.0,1.4,31.86,22.44,2.24,12.0,17469,1,2684.0,2073600,23990000
0,1,0,0,1,0,0,0,0,0,0,0,32.0,512.0,14.0,120.0,333.93700787401576,59.0,3.0,1.4,31.34,21.89,1.69,12.0,16772,1,2684.0,5184000,32990000
0,1,0,0,1,0,0,0,0,0,0,0,16.0,1024.0,14.0,120.0,333.93700787401576,59.0,3.0,1.4,31.34,21.89,1.69,12.0,16772,1,2684.0,5184000,18990000
1,0,0,0,1,0,0,0,0,0,0,0,16.0,512.0,15.6,109.85918854415274,333.93700787401576,41.0,3.0,1.6,36.0,23.6,1.86,12.0,13409,1,2684.0,2073600,15990000
1,0,0,0,1,0,0,0,0,0,0,0,16.0,512.0,15.6,109.85918854415274,333.93700787401576,41.0,3.0,1.6,36.0,23.6,1.86,12.0,14790,1,2684.0,2073600,20590000
1,0,0,1,0,0,0,0,0,0,0,0,16.0,512.0,15.6,60.0,250.0,42.0,3.0,1.7,35.97,23.25,1.99,24.0,18362,1,2684.0,2073600,14990000
0,1,0,0,1,0,0,0,0,0,0,0,32.0,1024.0,14.0,120.0,333.93700787401576,64.0,6.0,1.3,31.37,21.62,1.49,12.0,19981,1,2684.0,5184000,49390000
1,0,0,0,0,0,0,1,0,0,0,0,8.0,512.0,15.6,120.0,250.0,41.0,3.0,1.6,35.85,23.56,1.9,12.0,13409,1,2684.0,2073600,15490000
1,0,0,1,0,0,0,0,0,0,0,0,8.0,512.0,14.0,60.0,250.0,42.0,3.0,1.4,32.49,21.39,1.79,24.0,12148,1,2684.0,2073600,11890000
1,0,0,1,0,0,0,0,0,0,0,0,16.0,512.0,15.6,60.0,250.0,42.0,3.0,1.7,35.97,23.25,1.79,24.0,16540,1,2684.0,2073600,14990000
1,0,0,0,0,0,0,0,1,0,0,0,16.0,512.0,15.6,60.0,300.0,51.0,3.4486133768352367,1.6,35.98,23.78,1.94,12.0,13409,1,2684.0,2073600,13490000
0,1,0,0,0,0,1,0,0,0,0,0,16.0,512.0,14.0,120.0,500.0,70.0,3.4486133768352367,1.2,31.2,21.93,1.39,36.0,19151,1,2684.0,5184000,27990000
